0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1007.5804740958824,1021.1788951175496,1025.3993136685397,1026.5517773253357,1032.0166266555934,1034.0160949952779,1017.8694605980123,1016.2642621946338,1019.9003592736073,1025.9080874454503,1017.2543247780458,1015.3850966666191,1016.9985085732516,1020.8192372511753,1022.0051517760601,1022.3290518972115,1023.8643131877614,1024.426039669357
3044.568671722256,3052.4813955916825,3013.4350035351117,3022.999331370585,3033.1983756804098,3023.1074388694324,2963.1489849131144,2973.1300038896206,2993.13867569615,3023.1347138324218,3043.1365238779,3053.1356969275407,3037.704746456269,3045.6172977183205,3006.570984520393,3016.1352763279406,3026.3343370977414,3016.2433927667416
4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339,4729.57824620339
6986.410603254004,5940.623369895353,7581.71916011815,8165.595965901111,6231.690908486396,7242.512791905785,8544.23070874612,8324.17423888219,7608.937267728183,7228.315833426063,7488.0433758225845,6975.442917847325,7323.737924879729,7301.190622148336,7272.425681745519,7243.556494828225,7214.685560087023,7185.814596041355
1118.5089716886303,1118.4433682234082,1116.2485358072743,1120.3123460650345,1125.6691213214297,1131.125022692858,1136.328963502802,1144.9680747718971,1154.2343840052024,1161.9510817165883,1169.374366127476,1164.6256845294845,1161.0268556608019,1161.0032083275648,1160.2120621073454,1161.6768974640142,1163.607793174096,1165.5744197448382
1125.2917781469978,1161.3051970714664,1189.999708903452,1109.7558807791265,1203.6473434061704,1305.0559693455007,1409.7447391680835,1325.1882951187647,1198.5028278755342,1216.5349793619475,1082.965103249387,1139.4141646396588,1137.7160628177771,1160.3159185788227,1244.3222148497532,1202.6588027614512,1296.851549182812,1387.0594994203807
4049.4221326324687,4038.462704234376,3890.3024543234637,3806.008052331352,3803.942526099904,3785.7239465486996,3770.484912168153,3764.165243100547,3767.306383825392,3762.5732424327075,3776.826010945541,3816.29424799756,3930.219149134291,3924.462778507687,3776.4397960683204,3694.576771242432,3691.3679813192202,3673.285731239018
2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0
1552.0538766320349,1540.8183931170613,1532.3629629156746,1524.4242983865427,1511.3750969542878,1497.6828767156849,1506.6149558500563,1497.2251204776194,1501.4173706268848,1488.5958399883182,1478.4916253827435,1468.1651270569,1459.418380445436,1450.671633833972,1441.924887222508,1433.178140611044,1424.43139399958,1415.684647388116
6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965,6681.559515841965
4529.370598830059,4498.515173988374,4432.276196297589,4314.326140547819,4227.714150165421,4156.365549091003,3980.638397816349,3748.8942196528565,3445.4622689173084,3315.6902236982587,3375.5680343909435,3404.2004234827136,3326.8419647419787,3230.809180650498,3151.929214120839,3073.0492475911797,2994.1692810615205,2915.2893145318612
9046.89290938442,8497.855929723197,7657.131092600519,7606.696751817588,8522.677842798312,9408.676182031919,9996.309204213094,9075.568130720085,8856.20250147107,8735.708865239896,9137.428665506573,9484.776376779435,9276.080382198763,9291.864439597546,9232.95964120479,9138.30768737876,9796.845026614677,9811.735374637521
1585.3112555023376,1587.7614434580753,1580.2538900762759,1590.1616818736939,1596.693220960435,1596.8395600025904,1568.3781561441997,1574.8807867344458,1578.4170169964032,1588.5975361460296,1592.8271923688296,1587.3126361103864,1577.6499537083916,1580.0935508170983,1572.6061922680258,1582.487332746716,1589.0013024160185,1589.1472478156213
4696.819406645491,4771.81940664549,4958.81940664549,5124.81940664549,5140.81940664549,5147.81940664549,5127.819406645491,5063.81940664549,5085.81940664549,5109.819406645491,5123.819406645491,5131.819406645491,4788.6388132909815,4863.638813290981,5050.638813290981,5216.638813290981,5232.638813290981,5239.638813290981
4225.009582106606,4091.7139786831053,3902.7623885955363,3692.15902442749,3388.2893635100854,3210.465475946972,3071.2254411197073,2898.64237256771,2496.0917091628417,2462.5019613898016,2280.6377600273627,1929.0887761907702,1797.7361972341503,1666.3836182775303,1535.0310393209104,1403.6784603642905,1272.3258814076705,1140.9733024510506
2880.621951219512,2911.243902439024,2941.8658536585363,2972.4878048780483,3003.1097560975604,3033.7317073170725,3064.3536585365846,3094.9756097560967,3125.5975609756088,3156.219512195121,3186.841463414633,3217.463414634145,3248.085365853657,3278.707317073169,3309.3292682926813,3339.9512195121933,3370.5731707317054,3401.1951219512175
10039.131951137102,10073.164192804696,10107.19643447229,10141.228676139883,10175.260917807476,10209.29315947507,10243.325401142663,10277.357642810257,10311.38988447785,10345.422126145444,10379.454367813038,10413.486609480631,10447.518851148225,10481.551092815818,10515.583334483412,10549.615576151005,10583.647817818599,10617.680059486192
9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696,9189.848321291696
7803.589676178595,8371.503444003143,8619.488938160093,8026.942238069138,8794.302721699658,7612.503127242674,8253.704531019279,8224.510354415163,8306.630220377408,8172.338061425581,7910.9802599957,6619.498269721905,7761.037915361168,8328.57939059243,8576.785200043663,7984.108121777665,8751.545760598805,7569.70050724655
1523.4090483306807,1544.7484066155507,1476.1913390636587,1463.990892249825,1642.2148974541547,1706.18727775141,1736.6503159881981,1462.482971857104,1598.0434920108116,1566.8188778181036,1587.3814286279357,1767.1133542249863,1621.9292703848887,1628.429887258694,1607.5453215563405,1603.8286947783834,1658.1211416309138,1677.6090723018503
1974.3618207461045,1970.575941575717,1969.9377623218215,1968.72573310968,1944.6444541063086,1949.4324248941673,1949.055746057812,1942.2698668874245,1934.074787383005,1926.8458084631418,1899.667678666444,1910.734099579565,1913.2866014379922,1907.3281956637538,1904.880697522181,1901.6777455642755,1874.6975245247052,1877.4945725667997
9068.618110722015,9046.064103034098,9021.235499148825,9268.267997036353,9570.960115852651,9686.63659581921,9106.098377030168,8866.658486968287,8904.340535609746,8951.544729099136,9054.329687787558,9223.514226896368,9189.907268824696,9206.927303773362,9177.31579707499,9334.207450332982,9755.239709936552,9893.448554502755
2159.9721775098305,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857,2199.672778451857
3789.180629214731,3737.093260301133,3767.4309531804533,3765.726110484136,3800.928007486685,3827.0035936252134,3731.867797748442,3696.720219096601,3722.95516666204,3694.57264044476,3670.8252621728047,3782.5903146073656,3720.2591124563314,3667.440112008199,3710.654519895326,3708.0717193575665,3746.6391214189744,3783.3965279617055
13398.581519133526,12998.263146138448,12862.597529855302,13535.704638467534,13536.518765254472,13735.6405590786,13251.885963650597,12813.588343357764,13045.26848304571,13527.950894569422,13358.270015581455,13198.44427301258,13601.15695683372,13320.849022347655,13117.567377959296,13678.835653354852,13611.793410704451,13909.254866257426
789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324,789.68324141324
5181.318550651682,4997.421644578332,4813.524738504982,4552.891787596463,4368.994881523113,4287.4127018966565,4205.8305222702,4098.6696610320205,4042.666163017287,3935.505301779107,3751.6083957057567,3542.132808020683,3388.593052008318,3302.8919132567266,3217.190774505136,3151.117704343362,3065.416565591771,2953.544668720423
1142.9999999999998,1115.1,1121.6,1121.3999999999999,1107.1,1099.1,1107.3,1113.8,1109.6000000000001,1136.8999999999999,1133.3,1138.8,1097.3,1069.4,1075.9,1075.7,1061.4,1053.4
5409.0,5445.000000000001,5407.0,5452.0,5460.0,5468.999999999999,5388.999999999999,5403.999999999999,5419.999999999999,5471.999999999999,5494.999999999998,5471.999999999998,5497.999999999998,5533.999999999999,5495.999999999998,5540.999999999998,5548.999999999998,5557.999999999997
1023.0999999999996,1016.0999999999996,1084.0999999999997,995.0999999999997,943.0999999999998,928.0999999999998,935.4999999999998,944.3999999999997,938.7999999999998,949.9999999999998,970.2999999999997,1012.1999999999996,998.1999999999992,991.1999999999992,1059.1999999999994,970.1999999999994,918.1999999999995,903.1999999999995
7178.536585365854,7197.073170731708,7215.609756097562,7234.146341463416,7252.68292682927,7271.2195121951245,7289.756097560979,7308.292682926833,7326.829268292687,7345.365853658541,7363.902439024395,7382.439024390249,7400.975609756103,7419.512195121957,7438.048780487811,7456.585365853665,7475.121951219519,7493.658536585373
5350.275609756098,5393.0512195121955,5435.826829268293,5478.602439024391,5521.378048780489,5564.153658536587,5606.929268292684,5649.704878048782,5692.48048780488,5735.256097560978,5778.031707317075,5820.807317073173,5863.582926829271,5906.358536585369,5949.1341463414665,5991.909756097564,6034.685365853662,6077.46097560976
7958.034857986394,8676.539482344884,8511.65422080322,8407.976155833221,8535.674826076596,8474.343827897183,8479.432006958934,8494.879928503233,8481.946005704502,8486.610542448601,8487.231308107142,8485.316492299786,8486.528243880543,8486.237473909767,8486.071941017502,8486.284431281225,8486.180191133952,8486.190262534354
4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795,4196.795
572.5195121951219,557.5390243902439,542.5585365853658,527.5780487804877,512.5975609756097,497.6170731707316,482.63658536585353,467.65609756097547,452.6756097560974,437.69512195121933,422.71463414634127,407.7341463414632,392.75365853658514,377.77317073170707,362.792682926829,347.81219512195094,332.83170731707287,317.8512195121948
1772.3241463414636,1782.218292682927,1792.1124390243906,1802.006585365854,1811.9007317073176,1821.7948780487811,1831.6890243902446,1841.5831707317082,1851.4773170731717,1861.3714634146352,1871.2656097560987,1881.1597560975622,1891.0539024390257,1900.9480487804892,1910.8421951219527,1920.7363414634162,1930.6304878048797,1940.5246341463433
1527.3559234981349,1536.7969487228604,1534.466094004483,1529.8130924892016,1529.0684613157982,1530.1805644958931,1510.890554122417,1518.765326932846,1530.0804397442973,1535.5376561786643,1543.6330670414359,1543.1083383070697,1528.6150774929847,1538.0955249074934,1535.76277923943,1531.2237495693596,1530.4930583873142,1531.5811904696961
11750.669797203276,11644.653480428482,11513.36318261008,11472.681025648688,11588.213806398111,11809.536907706835,12087.034497110104,12296.939328431667,12369.718472682913,12275.932596547013,12072.198827703905,11864.394550061423,11770.423883821126,11850.690300154527,12085.852909674893,12390.707972840702,12655.68611928221,12796.061918820847
1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586,1483.6438085045586
920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0
10157.528972937233,10157.528972937233,10191.374420021692,10225.21986710615,10259.06531419061,10292.910761275069,10259.06531419061,10259.06531419061,10326.756208359528,10326.756208359528,10259.06531419061,10191.374420021692,10171.903481927988,10171.903481927988,10160.448339044518,10148.99319616105,10137.53805327758,10126.08291039411
4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376,4062.985182788376
6622.852260911236,6620.459068789473,6633.4570675875875,6630.499045103704,6644.560919367642,6625.381434411645,6635.602459281277,6650.45615251321,6604.231880468722,6581.569824125291,6595.259393710568,6611.184583565666,6611.184583565666,6611.184583565666,6611.184583565666,6611.184583565666,6611.184583565666,6611.184583565666
2052.0,2056.999999999999,2068.999999999999,2098.0,2100.0000000000005,2101.0000000000005,2005.9999999999986,2025.9999999999986,2041.9999999999977,2063.9999999999995,2083.999999999999,2092.9999999999995,2086.9999999999995,2091.9999999999986,2103.9999999999986,2132.9999999999995,2135.0,2136.0
980.9293510278137,944.9931648779209,897.8783756702869,835.7497151355973,856.4233423019257,864.0282582301619,900.8178695033824,935.3307317331008,1003.5854699454961,1022.7193169024065,1061.71894516642,1070.7482349283684,1022.8593097464457,955.5802402090262,875.2576038536929,814.4057129106563,814.3648386513144,831.3746981588606
1795.1704875236762,1865.616864272185,1936.0632410206938,1609.4482215503342,1545.4060608698715,1430.1301716450387,1359.68379489653,1551.810276937918,1763.1494071834447,1667.0861661627507,1724.724110775167,1731.1283268432132,1702.418538430858,1747.5339202217021,1792.6493020125463,1583.4779864368143,1542.4640029905922,1468.6388327873926
3318.213915850138,4178.002828020983,3969.57175923691,3960.0233441800315,4138.267228267853,4506.702475735124,4626.5446483092965,3355.034453351048,3452.7621003827235,3827.7195371935622,3588.6551599942577,3656.291099159992,3591.5154036377703,4025.282441147716,4089.364573552753,4288.483746661151,4338.205162453235,4478.259709442649
6707.998541378691,5011.126377724857,8608.135508215444,7392.440589936939,6755.685507133463,6850.402173963831,4640.538745124872,7653.6612565007235,8028.610930994593,7777.114279296903,6568.255095391563,5254.78973747259,6594.331727090624,6594.331727090624,6594.331727090624,6594.331727090624,6594.331727090624,6594.331727090624
2254.7665096617834,2263.0330640236853,2304.4999552998843,2367.5158746312195,2394.320904442843,2386.481495846286,2354.9196615448845,2377.628994522058,2399.4006819459605,2397.1674699717846,2402.328061375227,2420.163606970914,2279.471565155656,2285.671355137671,2331.2717751736413,2390.1778485557925,2416.5671572103824,2409.190835392034
3166.461625087164,2999.692437630746,2707.846359582015,2832.923250174328,2582.769468989701,2749.538656446119,2457.692578397388,2832.923250174328,2958.000140766642,2999.6924376307466,3333.2308125435825,3208.153921951269,3069.094112526899,2999.5642078147143,2877.8868745683912,2930.03430310253,2825.739446034253,2895.269350746438
1486.2531987692003,1484.4684950562548,1483.3124588309465,1510.6457443990466,1508.2163319896417,1505.3197109372004,1505.6091023324193,1502.7523474620918,1500.2001505538744,1496.124535021408,1463.6608983813305,1460.2065334769761,1456.6385006224302,1452.856662255689,1449.727301064289,1475.1107874967126,1470.7548213088826,1465.9546147058834
886.1299068337546,906.3503809619838,903.8465736863435,898.5992120422245,901.1124168713521,898.1300904900935,896.9332047798976,896.502407105038,890.2068223199805,878.8121523156689,859.1368908599876,840.6906125418615,828.6501517283278,821.5962126468854,821.828223540697,823.478228730754,823.1965910342569,824.4902858180385
5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858,5573.10858
6055.319545441763,6105.578770152593,6111.142519295082,6142.268344997853,6161.033618138468,6157.219732342387,6048.729223402617,6058.139871153189,6090.053230627406,6148.285473061349,6149.6520575336635,6126.522504009966,6021.842049451728,6072.101274162558,6077.665023305048,6108.790849007819,6127.556122148434,6123.742236352353
10014.634146341463,10029.268292682926,10043.902439024389,10058.536585365851,10073.170731707314,10087.804878048777,10102.43902439024,10117.073170731703,10131.707317073166,10146.341463414628,10160.975609756091,10175.609756097554,10190.243902439017,10204.87804878048,10219.512195121943,10234.146341463405,10248.780487804868,10263.414634146331
2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0
6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0
1341.1381879839503,1393.5101288681353,1441.1965537075341,1482.1993084459464,1515.369647371797,1540.29841409242,1557.183199128139,1566.6857771626856,1569.7908862118609,1567.6749541121897,1561.5909058434813,1552.7728571701282,1542.362431668771,1531.3567039853008,1520.5764096732153,1510.6520772889817,1502.0251125427415,1494.960559692013
5206.144312759741,7535.199182679598,7347.476429384425,6701.265461965328,6141.507863475085,6285.148758053837,4515.077353505754,5298.299674197253,5348.354132280051,5636.1199327878885,6572.933129528667,6529.796449153569,5489.854734785036,6507.088482527677,6425.097991938259,6142.86098366301,5898.385327656224,5961.121166919415
1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0
16480.0,8950.0,9220.0,9360.0,9530.0,9680.0,9890.0,10380.0,10070.0,10040.0,10420.0,12220.0,16540.0,9010.0,9280.0,9420.0,9590.0,9740.0
6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789,6751.054163391789
4962.49167319631,4954.4606872554195,4941.866001127291,4954.957145140602,4961.501011546781,4971.809245562989,4962.100643662545,4960.080666426815,4967.432510667042,4984.257891950215,4989.266513839502,5025.001528925548,5032.86181689795,5023.327168021444,5010.244290539188,5023.176934404229,5029.6693408720275,5039.960867488986
5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0
4897.441566506973,5007.482707078996,4921.562160655851,4933.1490835034865,5040.732264408028,4923.317651239541,5008.78436429342,5010.972070077162,4994.992963051302,5020.654859088561,5018.433769626911,5004.921716856246,4992.026745156039,5095.634467818484,5014.760671634157,5025.64826123362,5126.945538145928,5016.400794996657
3081.6986596289494,3084.091427864048,3084.2767573914784,3100.0140438197573,3116.1219893028974,3080.2116612119867,3072.330050960895,3075.12353037551,3063.631765786023,3052.4755211228576,3045.9878620567065,3035.648922437817,3038.1175563043334,3038.1175563043334,3038.1175563043334,3038.1175563043334,3038.1175563043334,3038.1175563043334
2057.2164614444,2074.8694849625,2092.5225084805998,2110.1755319986996,2127.8285555167995,2145.4815790348994,2163.1346025529992,2180.787626071099,2198.440649589199,2216.093673107299,2233.7466966253987,2251.3997201434986,2269.0527436615985,2286.7057671796983,2304.358790697798,2322.011814215898,2339.664837733998,2357.317861252098
6149.66295503791,5720.534865140773,6616.106531013059,6614.176419664196,6608.386085617608,6606.455974268745,6623.826976408509,6619.966753710783,6669.5062783315925,6701.674800812637,6694.597725866807,6706.821764409604,6748.214317954144,7024.3026500962205,6448.118304756234,6449.36008136257,6453.085411181579,6454.327187787915
5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0,5364.0
7554.396685485765,7013.8622308425,7306.924643911646,6982.530549975352,7458.560427465043,7446.005986239643,7620.385092044182,7450.976366458099,6889.035411329796,7055.726539823001,7339.815978965371,7259.61268623722,7255.962577863723,7300.475817965597,7277.505434322188,7304.521360191881,7266.738961843466,7268.50994072778
2877.735172416923,2908.2351724169225,3035.5351724169227,3190.93517241692,3309.7351724169225,4144.635172416923,3262.0351724169227,2801.735172416922,2980.7351724169216,2818.7351724169216,2978.6351724169217,3203.035172416922,3160.270344833845,3190.7703448338443,3318.0703448338445,3473.470344833842,3592.2703448338443,4427.170344833845
1437.7072162792713,1437.2407497770607,1437.2407497770607,1444.947966056332,1437.2407497770607,1429.5335334977894,1402.3250432692348,1390.5309855992227,1402.3250432692348,1457.2084902285546,1467.6031483919353,1486.6379558390083,1493.515098457544,1497.4330614871906,1497.4330614871906,1504.3102041057261,1497.4330614871908,1490.5559188686552
10504.40011561153,10417.96463053461,10567.746514167075,10603.691869034266,10632.85128001078,10636.545426919707,10466.552621628676,10490.442826084993,10408.331849208831,10389.207140969225,10527.973876116255,10483.987114950805,10455.177855330552,10408.623573267363,10516.266990589133,10334.87313917801,10297.826419630539,10219.282874301807
9227.482785170982,8547.909680144514,7888.955594442575,7250.384504316007,6647.615307754489,6074.192855645491,5541.455124480456,5037.893294871175,4563.060899563546,4125.870426286877,3722.818208071435,3320.235305784062,2930.4320965245242,2542.1659320440126,2155.586175239793,1770.223030988634,1380.8830927482973,989.0027382243295
11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0,11829.0
1130.3402170174738,1103.0023783481245,1075.664539678775,1048.3267010094257,1020.9888623400763,993.6510236707268,966.3131850013773,938.9753463320278,911.6375076626783,884.2996689933289,856.9618303239794,829.6239916546299,802.2861529852804,774.9483143159309,747.6104756465814,720.272636977232,692.9347983078825,665.596959638533
2921.7078247604045,3004.6936485098354,3077.6794722592663,3150.665296008697,3143.6511197581285,3306.6369435075594,3139.6227672569903,3142.608591006421,3175.594414755852,3198.580238505283,3241.566062254714,3264.5518860041448,3219.2455345139797,3325.2171820128415,3421.1888295117033,3517.160477010565,3533.132124509427,3719.1037720082886
14449.25440862685,14671.890824854174,14887.504588236496,15095.843382036579,15296.806574446116,15490.441614663285,15676.937662600038,15856.61667857662,16029.92224076571,16197.406392790368,16359.714851329003,16517.57092356381,16671.75849670971,16823.104466714743,16972.46097071217,17120.68777824936,17268.635180164416,17417.127691787373
2269.553375694694,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741,2192.595428907741
11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0
12947.359593886338,12972.56106729172,12985.971534098642,12993.10764939979,12996.904992350223,12998.925673473588,13000.000939062087,13000.573120428282,13000.87759545224,13001.039615828457,13001.125831774736,13001.17170988937,13001.196123022823,13001.209113990079,13001.216026876971,13001.219705433328,13001.22166290451,13001.222704534175
3011.907473781342,2841.9877295504652,2888.4284421338734,3113.1107523809383,3222.5683874152164,3423.1161897930797,3180.3077072649326,3224.055978127494,2764.534314087919,2830.2774157293306,2784.2952773758234,2943.57259054224,2902.1230418986042,2744.537112386136,2764.8536593305244,2964.6322861851368,3083.3453562111017,3250.8494207145195
3733.1463159875757,3774.2684200621215,3767.4147360496972,3774.2684200621215,3753.7073680248486,3787.97578808697,3753.7073680248486,3746.8536840124243,3746.8536840124243,3740.0,3740.0,3740.0,3735.3027015457837,3763.4864922710804,3758.789193816864,3763.4864922710804,3749.394596908432,3772.8810891795124
6379.057001943227,6315.221156027156,6041.085039041612,5783.530702305646,5622.960116198407,5529.964062592962,5449.8086774026015,5352.394523868414,5236.625488274833,5113.727362810919,4992.730513707612,4876.046222550201,4761.900218714814,4647.96816149838,4533.182424228695,4417.657616576487,4301.909381105812,4186.286396687277
